;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
HE_6_9_L;"1";1;2993658;2993658;7663764.48;7663764.48;-1.52327007096101;"1";0;1264.22072139452;1914.08015335218;0.264894711151286;4029.53039268156;1988.04414216785;1395.81351579209;1911.27000244403;0.0166946121974068;5074.3806586227;3431.32355582346;1330.01711859331;1912.6750778981;1.54944467251023;-210.548471036114;4.49624145304042;210.596473956354;0.24820009895388;736.332999997103;"1";0;0;0;0;0;0;[0.604665168382473, 0.656625394025651, 0.638343596473171, 0.639956079555973, 0.626293910866587, 0.664316647972661, 0.690456485137612, 0.666477603367872, 0.624923909420777];[28.8, 28.8, 30.4, 30.4, 28.8, 30.4, 29.6, 30.4, 28.8];[60.8, 64, 65.6, 65.6, 62.4, 62.4, 65.6, 65.6, 62.4];80.6690999997954;"1";0;0;0;0;0;0;0;0;0;18.5222000000067;"1";1;33494;33494;85744.64;85744.64;-4.8170929313407;5.6;2918.91586552815;-2165.36631038395;-275.999094488124;20.5731999994896;"FM";"1";0;0;0;0;0;114.679700000124;"FM";"1";0;0;0;0;0;0;0;18.3007000014186
HE_7_9_L;"1";1;2991411;2991411;7658012.16;7658012.16;-1.46870734393319;"1";0;1252.38291584871;1921.45429093486;0.315634319379807;4029.23169017678;1987.91635116533;1384.59271391256;1916.58515080602;0.0740608444040182;5071.02563552688;3427.49189243998;1318.48781488064;1919.01972087044;1.53398407427861;-211.535676902167;7.79062420615119;211.679088310536;0.241573474975788;269.611800002167;"1";0;0;0;0;0;0;[0.589273914361084, 0.623979217697149, 0.647190965643692, 0.61902802027839, 0.582777243970816, 0.630332583051192, 0.622718575829992, 0.603315167585503, 0.647900370677189];[28.8, 29.6, 30.4, 29.6, 28.8, 28.8, 29.6, 29.6, 29.6];[60.8, 62.4, 64, 62.4, 65.6, 62.4, 62.4, 60.8, 62.4];7.31399999858695;"1";0;0;0;0;0;0;0;0;0;4.17729999753647;"1";1;33686;33686;86236.16;86236.16;-4.7474144753571;5.6;2932.18704506323;-2150.64408953274;-272.006813037276;17.315500001132;"FM";"1";0;0;0;0;0;260.935400001472;"FM";"1";0;0;0;0;0;0;0;25.6117000026279
HE_8_9_L;"1";1;2993878;2993878;7664327.68;7664327.68;-1.57117624709467;"1";0;1265.20357781279;1911.80326586543;0.219171978248779;4029.66134318698;1988.00917682039;1397.88532580888;1907.39792563538;0.0365762905000029;5074.10906355211;3429.8838864855;1331.54445181083;1909.6005957504;1.53760621164579;-212.290796793742;7.04854436807073;212.407778532309;0.182595687748776;362.76110000108;"1";0;0;0;0;0;0;[0.613891332444729, 0.634728111083088, 0.617331545380644, 0.645029438300372, 0.624133091333866, 0.628033057003806, 0.650022921908493, 0.671589331294165, 0.638557837431472];[31.2, 30.4, 29.6, 30.4, 29.6, 30.4, 31.2, 30.4, 30.4];[64, 64, 64, 64, 64, 64, 64, 65.6, 62.4];7.76630000109435;"1";0;0;0;0;0;0;0;0;0;9.41149999925983;"1";1;33250;33250;85120;85120;-4.90927115079196;5.6;2911.40061353383;-2161.92173233083;-281.280517425712;28.8514999992913;"FM";"1";0;0;0;0;0;799.169999998412;"FM";"1";0;0;0;0;0;0;0;28.628199997911
HE_9_10_L;"1";1;2989388;2989388;7652833.28;7652833.28;-1.62617598742421;"1";0;1259.02385321603;1915.52141098954;0.170067018537926;4028.40816402946;1987.50154034872;1388.40026400114;1910.53910568765;-0.0491566948444514;5075.36081329933;3423.38851957947;1323.71205860858;1913.0302583386;1.53230519469069;-207.002257256179;7.97168848301662;207.155695858028;0.219223713382378;282.750899998064;"1";0;0;0;0;0;0;[0.637706566850757, 0.660435726349857, 0.707677402398557, 0.660111746240132, 0.655926977205395, 0.670115470034089, 0.666849235053559, 0.679316895131368, 0.694291296665217];[29.6, 28.8, 29.6, 29.6, 28.8, 28.8, 28.8, 28.8, 30.4];[62.4, 60.8, 64, 65.6, 59.2, 60.8, 62.4, 64, 62.4];5.06270000187214;"1";0;0;0;0;0;0;0;0;0;6.46339999730117;"1";1;32534;32534;83287.04;83287.04;-5.06049721553077;5.6;2925.98389377267;-2129.81260220077;-289.945132687618;12.1896999989985;"FM";"1";0;0;0;0;0;260.825899997144;"FM";"1";0;0;0;0;0;0;0;76.3926999970863
HE_12_10_L;"1";1;2990232;2990232;7654993.92;7654993.92;-1.56988476502347;"1";0;1278.85753023265;1904.06560503495;0.214584476327892;4028.7563648198;1987.78116528255;1407.81370425236;1899.60864493489;0.0140086676708122;5082.63086708745;3428.33847103139;1343.33561724251;1901.83712498492;1.53624825832938;-206.329878431539;7.1311361600845;206.453074175483;0.20057580865708;1082.12229999845;"1";0;0;0;0;0;0;[0.629150224140229, 0.651769599764406, 0.601062344994343, 0.646226137988344, 0.691008320974406, 0.638339709931475, 0.675523070253425, 0.637644699094169, 0.62542820142645];[28.8, 29.6, 28.8, 28.8, 29.6, 29.6, 28.8, 29.6, 28.8];[62.4, 62.4, 60.8, 62.4, 62.4, 62.4, 62.4, 60.8, 60.8];23.0167000008805;"1";0;0;0;0;0;0;0;0;0;10.0630000015371;"1";1;32985;32985;84441.6;84441.6;-4.96552725888034;5.6;2907.95180839776;-2174.05807488252;-284.503754991008;16.3261999987299;"FM";"1";0;0;0;0;0;147.101000002294;"FM";"1";0;0;0;0;0;0;0;23.0400999971607
HE_9_9_L;"1";1;2990341;2990341;7655272.96;7655272.96;-1.50952469481126;"1";0;1253.58621532273;1920.65289044245;0.281126283216659;4028.72958313069;1988.14962987213;1383.98932592625;1916.80190954421;0.0603518267113344;5069.26982870255;3431.99922298205;1318.78777062449;1918.72739999333;1.54127354942939;-208.644976965623;6.16156943718597;208.735936893757;0.220774456505325;155.454100000497;"1";0;0;0;0;0;0;[0.642870748142526, 0.65843116804889, 0.620358411039104, 0.650734096567298, 0.633254058870866, 0.611708383357533, 0.627693577573988, 0.616403022453459, 0.615686059868964];[28.8, 30.4, 29.6, 29.6, 28.8, 28.8, 28.8, 28.8, 28.8];[59.2, 62.4, 59.2, 62.4, 59.2, 59.2, 62.4, 60.8, 59.2];4.34560000212514;"1";0;0;0;0;0;0;0;0;0;5.88290000086999;"1";1;34077;34077;87237.12;87237.12;-4.92919652603709;5.6;2937.55483170467;-2162.24174663263;-282.422157332472;10.9885999991093;"FM";"1";0;0;0;0;0;97.3238999977184;"FM";"1";0;0;0;0;0;0;0;271.717200001149
HE_14_10_L;"1";1;2992281;2992281;7660239.36;7660239.36;-1.52139730257644;"1";0;1282.59686990838;1890.92604628163;0.258497777131243;4029.49776061751;1987.32077718863;1411.48083162821;1889.24073947991;0.0769141383409293;5078.55911640425;3431.47237531978;1347.03885076829;1890.08339288077;1.55772091590176;-206.21433875173;2.69649088274018;206.231967866027;0.181583638790313;1000.66399999923;"1";0;0;0;0;0;0;[0.601637004322006, 0.658297032787145, 0.634415939988948, 0.608113396979292, 0.635834196117584, 0.628529643071508, 0.659804890254308, 0.626969211624314, 0.616301727412357];[30.4, 31.2, 30.4, 28.8, 30.4, 29.6, 30.4, 28.8, 25.6];[64, 64, 65.6, 64, 64, 62.4, 64, 62.4, 64];17.6468999998178;"1";0;0;0;0;0;0;0;0;0;5.30129999970086;"1";1;32160;32160;82329.6;82329.6;-4.78537726410736;5.6;2857.95099502488;-2165.3171641791;-274.181920611212;21.6499999987718;"FM";"1";0;0;0;0;0;174.31790000046;"FM";"1";0;0;0;0;0;0;0;20.9011000006285
HE_10_9_L;"1";1;2992726;2992726;7661378.56;7661378.56;-1.50293086238711;"1";0;1268.47256034094;1910.25905126107;0.28003252788294;4029.18659139124;1988.08468402298;1398.38816180468;1907.30459019614;0.0878681819197375;5074.4887659402;3421.56663756379;1333.43036107281;1908.78182072861;1.54805885824318;-207.864962341988;4.7271377038749;207.918706229881;0.192164345963202;268.275799997355;"1";0;0;0;0;0;0;[0.657043476973984, 0.623443882287674, 0.64693423685216, 0.588084263590935, 0.653032677624396, 0.655131965596736, 0.648626413901439, 0.674554406358541, 0.647318064631591];[28.8, 29.6, 29.6, 28.8, 29.6, 30.4, 28.8, 29.6, 28.8];[60.8, 62.4, 62.4, 60.8, 64, 62.4, 60.8, 62.4, 64];11.213099998713;"1";0;0;0;0;0;0;0;0;0;13.3549999991374;"1";1;33248;33248;85114.88;85114.88;-4.72131690410146;5.6;2911.37030798845;-2164.64051973051;-270.511532348786;711.500299999898;"FM";"1";0;0;0;0;0;354.430400002457;"FM";"1";0;0;0;0;0;0;0;42.2024999970745
HE_11_10_L;"1";1;2988075;2988075;7649472;7649472;-1.62227290845406;"1";0;1266.21286875548;1912.89955996594;0.173993084871959;4027.97717259022;1987.42708860862;1393.68101970758;1908.89499173033;0.00878849867988435;5074.69074942151;3423.82570159755;1329.94694423153;1910.89727584814;1.53939043041927;-203.949041523353;6.40730917697474;204.049663438055;0.165204586192075;911.769100002857;"1";0;0;0;0;0;0;[0.618083819924296, 0.650551306300091, 0.649839119365695, 0.639919634472333, 0.625470729600854, 0.651740471804347, 0.670568230932986, 0.690876946820298, 0.658083433438681];[28.8, 28.8, 28.8, 28.8, 28.8, 28.8, 28, 29.6, 28.8];[64, 60.8, 62.4, 59.2, 59.2, 62.4, 59.2, 64, 60.8];22.8014000022085;"1";0;0;0;0;0;0;0;0;0;6.81880000047386;"1";1;32931;32931;84303.36;84303.36;-4.83384408353498;5.6;2915.96518781695;-2152.33106799065;-276.958864810838;12.9772999971465;"FM";"1";0;0;0;0;0;165.06870000012;"FM";"1";0;0;0;0;0;0;0;24.4170999976632
HE_11_9_L;"1";1;2988976;2988976;7651778.56;7651778.56;-1.50417550094227;"1";0;1257.92347998394;1922.76837441187;0.291155078784331;4028.46150891099;1988.27319481452;1387.60243015965;1918.32778951033;0.0913286789091708;5070.41911245638;3426.16577403771;1322.76295507179;1920.5480819611;1.53656678936433;-207.486320281139;7.10493584246069;207.60793148898;0.19982639987516;1110.5819000004;"1";0;0;0;0;0;0;[0.600358488496787, 0.662822303744315, 0.629567804114397, 0.651256838631405, 0.61286987272712, 0.642808086183369, 0.622072100549524, 0.649593979502817, 0.624494494452722];[28, 28.8, 29.6, 28, 28.8, 28, 27.2, 29.6, 28];[60.8, 64, 62.4, 59.2, 60.8, 59.2, 57.6, 62.4, 60.8];18.3729999989737;"1";0;0;0;0;0;0;0;0;0;15.756999997393;"1";1;33919;33919;86832.64;86832.64;-4.97124752699868;5.6;2942.66326247826;-2165.19784191751;-284.831502211872;31.5120000013849;"FM";"1";0;0;0;0;0;153.034399998432;"FM";"1";0;0;0;0;0;0;0;52.8727999990224
HE_16_10_L;"1";1;2991451;2991451;7658114.56;7658114.56;-1.58362951694393;"1";0;1287.26691183063;1897.82275043544;0.201372853886307;4029.28554520007;1987.3276191112;1418.64457081588;1896.44711020068;-0.0195111875653618;5074.3640069019;3425.75225381464;1352.95574132325;1897.13493031806;1.56032582538782;-210.204254376398;2.20102437560417;210.215777396083;0.220884041451669;130.463900000905;"1";0;0;0;0;0;0;[0.638888429907941, 0.621333837215888, 0.672217288691511, 0.673552703902013, 0.659101210767708, 0.629317030160301, 0.650093747171525, 0.664433720133607, 0.622790224361739];[30.4, 30.4, 30.4, 30.4, 29.6, 28, 29.6, 30.4, 29.6];[64, 64, 64, 64, 64, 64, 60.8, 64, 68.8];5.60830000176793;"1";0;0;0;0;0;0;0;0;0;6.87029999971855;"1";1;32918;32918;84270.08;84270.08;-4.82050179802095;5.6;2889.7767300565;-2186.29671304453;-276.194408161825;11.8097000013222;"FM";"1";0;0;0;0;0;194.079400000192;"FM";"1";0;0;0;0;0;0;0;62.0140999999421
HE_12_9_L;"1";1;2991464;2991464;7658147.84;7658147.84;-1.5748986268899;"1";0;1272.50017754945;1914.84080449855;0.217410578475176;4028.77320035701;1988.17134700469;1404.01010632855;1912.08705409269;-0.0109359049812833;5073.36630263474;3422.86993961971;1338.255141939;1913.46392929562;1.54985989967083;-210.415886046559;4.40600064937498;210.462010687157;0.228346483456459;187.44439999864;"1";0;0;0;0;0;0;[0.628803033921093, 0.623229050558307, 0.630595934639103, 0.628631763617457, 0.628154158331696, 0.660558716860899, 0.610357567095532, 0.630638771427324, 0.651608365171172];[28.8, 28.8, 28.8, 28, 28.8, 30.4, 28.8, 28.8, 30.4];[59.2, 60.8, 60.8, 60.8, 60.8, 65.6, 60.8, 60.8, 62.4];79.4547999976203;"1";0;0;0;0;0;0;0;0;0;64.8532000013802;"1";1;33397;33397;85496.32;85496.32;-5.08004026964393;5.6;2929.16364942959;-2174.88090547055;-291.064867207098;27.145299998665;"FM";"1";0;0;0;0;0;1147.12650000001;"FM";"1";0;0;0;0;0;0;0;26.3835000005201
HE_13_9_L;"1";1;2991350;2991350;7657856;7657856;-1.57889759845048;"1";0;1261.47115271872;1913.86363038401;0.208786953753195;4029.3172973654;1988.06807641872;1393.54308121628;1911.28681397393;0.0137465530545571;5068.14247116722;3425.43026387746;1327.5071169675;1912.57522217897;1.55128809712135;-211.315085596084;4.1229062561164;211.355302172615;0.195040400698638;206.237000002147;"1";0;0;0;0;0;0;[0.622474064623759, 0.640286235244273, 0.640671969885359, 0.627409233272925, 0.628325644700394, 0.592066553551184, 0.630191932629148, 0.612811660584895, 0.686381873383554];[29.6, 29.6, 29.6, 29.6, 29.6, 29.6, 29.6, 29.6, 29.6];[60.8, 62.4, 60.8, 62.4, 62.4, 62.4, 60.8, 62.4, 64];8.87989999682759;"1";0;0;0;0;0;0;0;0;0;7.14619999780552;"1";1;33720;33720;86323.2;86323.2;-4.89765311827593;5.6;2922.38011862396;-2165.61684460261;-280.614853196298;19.1852999996627;"FM";"1";0;0;0;0;0;610.272400001122;"FM";"1";0;0;0;0;0;0;0;114.853399998537
HE_18_10_L;"1";1;2992652;2992652;7661189.12;7661189.12;-1.61946642606424;"1";0;1293.32117546192;1887.57037910297;0.167837837264187;4029.82623845815;1987.61117099607;1423.76968464585;1892.46096011872;5.07829289603661E-05;5072.70828392825;3422.60486459184;1358.54543005389;1890.01566961085;-1.53332336771617;-208.717614694278;-7.82492962520846;208.864243486789;0.167787054335227;542.445499999303;"1";0;0;0;0;0;0;[0.67145703506602, 0.656770692987556, 0.68828467075171, 0.716516882863459, 0.658498076052316, 0.684439841557246, 0.698351016727615, 0.696662034813906, 0.669996026511629];[30.4, 30.4, 30.4, 30.4, 30.4, 27.2, 26.4, 30.4, 26.4];[64, 64, 64, 64, 65.6, 64, 64, 67.2, 64];144.084600000497;"1";0;0;0;0;0;0;0;0;0;22.2514999986743;"1";1;31666;31666;81064.96;81064.96;-4.71303253903559;5.6;2868.22338154487;-2160.04117981431;-270.036873194565;22.4809999999707;"FM";"1";0;0;0;0;0;130.234800002654;"FM";"1";0;0;0;0;0;0;0;21.216800003458
HE_13_10_L;"1";1;2990279;2990279;7655114.24;7655114.24;-1.54203382103429;"1";0;1268.43365625677;1902.59699050633;0.251944003284469;4028.9922926527;1987.31883003474;1398.15907839485;1898.21133801504;0.0588303920597122;5073.87835078706;3425.22858265486;1333.29636732581;1900.40416426068;1.53700200384771;-207.560675420914;7.01704398606234;207.679254831792;0.193113611224757;255.999800003337;"1";0;0;0;0;0;0;[0.637282470789523, 0.64960766128328, 0.654169551589562, 0.62617702948129, 0.631837222675439, 0.615074429654902, 0.645110472231358, 0.617315571082592, 0.642237799788275];[29.6, 30.4, 29.6, 28.8, 27.2, 27.2, 27.2, 26.4, 28];[65.6, 64, 64, 62.4, 64, 62.4, 64, 62.4, 64];56.3425000000279;"1";0;0;0;0;0;0;0;0;0;17.1421000013652;"1";1;33126;33126;84802.56;84802.56;-4.75757487890848;5.6;2898.37082654109;-2161.61241321017;-272.588961278919;9.33019999865792;"FM";"1";0;0;0;0;0;166.898499999661;"FM";"1";0;0;0;0;0;0;0;34.3461000011303
HE_14_9_L;"1";1;2994427;2994427;7665733.12;7665733.12;-1.51069608661984;"1";0;1278.1782600819;1899.39213973545;0.285445851594304;4029.79209570345;1988.48459100857;1409.47711223172;1897.8051694987;0.0631099707301222;5072.71526900399;3427.25116221472;1343.82768615681;1898.59865461707;1.55871021226889;-210.0781634397;2.53915237880428;210.093507869711;0.222335880864181;263.26379999955;"1";0;0;0;0;0;0;[0.620149057939641, 0.6517824735723, 0.662485679514014, 0.663423327095412, 0.656873234752935, 0.666848623304574, 0.667982311714839, 0.705229322323249, 0.685293912705338];[30.4, 31.2, 30.4, 29.6, 29.6, 30.4, 30.4, 30.4, 30.4];[67.2, 65.6, 67.2, 64, 64, 64, 64, 62.4, 65.6];5.54550000015297;"1";0;0;0;0;0;0;0;0;0;4.2250000005879;"1";1;32746;32746;83829.76;83829.76;-5.16985463226626;5.6;2884.74249068589;-2175.60666951689;-296.210851125015;120.860499999253;"FM";"1";0;0;0;0;0;387.478000000556;"FM";"1";0;0;0;0;0;0;0;25.4066000015882
HE_15_10_L;"1";1;2988457;2988457;7650449.92;7650449.92;-1.56980150518255;"1";0;1273.17503256948;1905.37699431792;0.227583722031874;4028.71258235595;1987.53137651168;1402.76458392254;1904.958437871;0.0133215286039401;5070.69084180915;3430.52887584389;1337.96980824601;1905.16771609446;1.56756647541333;-207.343282164907;0.669690315084154;207.344363665942;0.214262193427934;881.461100001616;"1";0;0;0;0;0;0;[0.592481471303191, 0.633151695942777, 0.655794811435376, 0.623536916762858, 0.65585254646872, 0.628576885143953, 0.588624119746541, 0.594715911711881, 0.641921485208696];[28.8, 29.6, 30.4, 28, 29.6, 28.8, 26.4, 28, 28.8];[59.2, 62.4, 64, 59.2, 62.4, 62.4, 62.4, 59.2, 64];8.12999999834574;"1";0;0;0;0;0;0;0;0;0;14.1202999984671;"1";1;33185;33185;84953.6;84953.6;-4.9882145350957;5.6;2911.686605394;-2170.49905680277;-285.803640166796;10.4689999971015;"FM";"1";0;0;0;0;0;197.341899998719;"FM";"1";0;0;0;0;0;0;0;37.4663000002329
HE_16_9_L;"1";1;2993296;2993296;7662837.76;7662837.76;-1.54913079739124;"1";0;1281.19625994818;1905.70333447499;0.243075656132433;4029.58650223392;1988.27632908131;1413.87126526774;1906.69913996044;0.0242200747386389;5072.439780599;3425.70097066625;1347.53376260796;1906.20123721772;-1.56329086799021;-212.280008511298;-1.59328877671942;212.285987721005;0.218855581393794;299.812299999758;"1";0;0;0;0;0;0;[0.624963433952948, 0.61495938750592, 0.677023575590551, 0.649664115731018, 0.677744610885448, 0.635516978411038, 0.62409678839072, 0.628792901159981, 0.655594366152932];[30.4, 29.6, 29.6, 29.6, 30.4, 29.6, 29.6, 29.6, 30.4];[65.6, 62.4, 64, 65.6, 65.6, 60.8, 60.8, 62.4, 60.8];9.5815999993647;"1";0;0;0;0;0;0;0;0;0;27.6757999999973;"1";1;33540;33540;85862.4;85862.4;-4.98478911089207;5.6;2912.85905784138;-2192.7994275492;-285.607377816886;13.3131999973557;"FM";"1";0;0;0;0;0;238.76040000323;"FM";"1";0;0;0;0;0;0;0;50.5827000015415
HE_15_9_L;"1";1;2990727;2990727;7656261.12;7656261.12;-1.54197542752753;"1";0;1268.37516056776;1916.32250238891;0.249298651370342;4029.07418212374;1988.4040295599;1399.80559770821;1915.37967826153;0.0244305823633117;5069.22285520417;3426.61546454108;1334.09037913799;1915.85109032522;1.56362288983595;-210.288699424716;1.50851860380644;210.294110079471;0.22486806900703;954.925800000638;"1";0;0;0;0;0;0;[0.640319367314424, 0.636255177112986, 0.65802011384271, 0.625297201241488, 0.63392466815922, 0.633737762814609, 0.64920880178744, 0.610083833307877, 0.637942519790167];[29.6, 29.6, 28.8, 28.8, 29.6, 28.8, 30.4, 29.6, 28.8];[64, 62.4, 64, 62.4, 62.4, 64, 62.4, 60.8, 60.8];14.1205999971135;"1";0;0;0;0;0;0;0;0;0;3.96900000123424;"1";1;33470;33470;85683.2;85683.2;-5.12413847879812;5.6;2935.29847624739;-2169.91110845533;-293.591508475718;17.0701999995799;"FM";"1";0;0;0;0;0;355.744099997537;"FM";"1";0;0;0;0;0;0;0;33.9246000003186
HE_18_12_L;"1";1;2980686;2980686;7630556.16;7630556.16;-1.53482801898407;"1";0;1282.08058696532;1894.88816553936;0.235973607612457;4029.82244710345;1985.97301466731;1416.97187516559;1897.92543992876;0.107657109374839;5076.34818508144;3428.2295600836;1349.52623106545;1896.40680273406;-1.54828367015312;-215.826061120435;-4.85963902303702;215.880765123241;0.128316498237618;587.179300000571;"1";0;0;0;0;0;0;[0.643091182275677, 0.65365062685719, 0.575425609430735, 0.627932177555789, 0.619217596684745, 0.633347959867353, 0.647339527371211, 0.607128991414219, 0.639802040789996];[28, 28, 25.6, 27.2, 27.2, 28, 28, 27.2, 28.8];[68.8, 68.8, 65.6, 65.6, 64, 64, 65.6, 65.6, 62.4];11.4233999993303;"1";0;0;0;0;0;0;0;0;0;10.7754999989993;"1";1;36018;36018;92206.08;92206.08;-5.03925057217779;5.6;2901.6211894053;-2254.85261813538;-288.727789694673;15.4737000011664;"FM";"1";0;0;0;0;0;168.398799996794;"FM";"1";0;0;0;0;0;0;0;32.7681999988272
HE_17_9_L;"1";1;2990179;2990179;7654858.24;7654858.24;-1.42676462561869;"1";0;1273.92611315591;1907.33708389375;0.360523930715281;4029.08839553201;1988.11862538091;1404.90675938216;1908.82663527461;0.105657623638527;5068.92028583066;3421.67566189927;1339.41643626903;1908.08185958418;-1.55942451565655;-209.569033962005;-2.38328220938165;209.582585225628;0.254866307076755;233.156199999939;"1";0;0;0;0;0;0;[0.618486660876984, 0.663645303608882, 0.652632643264766, 0.653141438198381, 0.653786891818292, 0.642708712494655, 0.656436621853969, 0.638346468955188, 0.667218238693592];[28.8, 29.6, 28.8, 29.6, 29.6, 28.8, 28.8, 28.8, 28.8];[60.8, 60.8, 62.4, 62.4, 62.4, 62.4, 60.8, 60.8, 64];37.5549000018509;"1";0;0;0;0;0;0;0;0;0;31.5187999985937;"1";1;33363;33363;85409.28;85409.28;-4.83542345984971;5.6;2914.53248209094;-2176.36888768996;-277.049356407934;68.082300000242;"FM";"1";0;0;0;0;0;676.744300002611;"FM";"1";0;0;0;0;0;0;0;25.598500000342
HE_17_10_L;"1";1;2989256;2989256;7652495.36;7652495.36;-1.56794856234999;"1";0;1277.62343295775;1895.10215383358;0.22640809699784;4028.75182438103;1987.71846943876;1410.04366855457;1897.29880046908;0.0120176752861314;5068.57042828189;3421.25434983007;1343.83355075616;1896.20047715133;-1.55420939678237;-211.87237695491;-3.51463461679596;211.901526122426;0.214390421711709;131.583200000023;"1";0;0;0;0;0;0;[0.657283872303686, 0.583515885820391, 0.615370638208473, 0.610570052310068, 0.638642204387314, 0.682985347425504, 0.645530203680223, 0.662279005510331, 0.580439061644381];[28.8, 26.4, 28.8, 27.2, 28, 30.4, 28.8, 28.8, 27.2];[62.4, 60.8, 62.4, 60.8, 64, 62.4, 62.4, 60.8, 64];4.17249999736669;"1";0;0;0;0;0;0;0;0;0;12.8583000005165;"1";1;32479;32479;83146.24;83146.24;-5.08608262968872;5.6;2896.92288555682;-2158.17063333231;-291.411068935963;25.0965999985056;"FM";"1";0;0;0;0;0;246.280999999726;"FM";"1";0;0;0;0;0;0;0;21.0897000033583
HE_17_11_L;"1";1;2979343;2979343;7627118.08;7627118.08;-1.59875837093147;"1";0;1262.29912315373;1915.99418518314;0.182187757724455;4028.92520622533;1986.03219260995;1396.90250135908;1917.06083926531;0.00312358039067941;5070.95437099681;3427.9233194049;1329.60081225641;1916.52751222422;-1.56287206984192;-215.365405128569;-1.70664653147105;215.372167116775;0.179064177333775;193.483699997159;"1";0;0;0;0;0;0;[0.566253051963608, 0.603692378427425, 0.619698719639957, 0.585061386019166, 0.617164374200443, 0.626642877388067, 0.587996923631537, 0.609582198168649, 0.569998927936203];[27.2, 27.2, 28, 28, 28, 28, 27.2, 28, 28];[60.8, 64, 62.4, 62.4, 62.4, 60.8, 60.8, 60.8, 64];5.56940000024042;"1";0;0;0;0;0;0;0;0;0;22.8427999973064;"1";1;36038;36038;92257.28;92257.28;-5.07575176186304;5.6;2936.28973860925;-2223.04682834785;-290.819153810844;10.1150999980746;"FM";"1";0;0;0;0;0;212.599599999521;"FM";"1";0;0;0;0;0;0;0;181.403800001135
HE_16_12_L;"1";1;2989543;2989543;7653230.08;7653230.08;-1.43781299265163;"1";0;1280.02687213186;1913.65250854664;0.34981839190914;4028.88648784084;1987.43082022875;1416.41205113253;1912.70307463161;0.0150870774353996;5077.52545613366;3428.90276865033;1348.21946163219;1913.17779158913;1.56383502362769;-218.216286401062;1.51909426404454;218.221573860271;0.334731314473741;124.31049999941;"1";0;0;0;0;0;0;[0.615611108728375, 0.655882688606519, 0.65327433998376, 0.667793725760595, 0.657128388619975, 0.65776457108428, 0.615129098333305, 0.614291055787218, 0.620125278601534];[28.8, 29.6, 29.6, 29.6, 29.6, 28.8, 26.4, 26.4, 27.2];[62.4, 60.8, 60.8, 65.6, 62.4, 64, 62.4, 60.8, 62.4];8.95229999878211;"1";0;0;0;0;0;0;0;0;0;7.91119999848888;"1";1;32463;32463;83105.28;83105.28;-4.70260807164786;5.6;2917.98140652435;-2161.84298432061;-269.439595209577;12.561800002004;"FM";"1";0;0;0;0;0;144.813200000499;"FM";"1";0;0;0;0;0;0;0;44.569000001502
HE_18_11_L;"1";1;2982382;2982382;7634897.92;7634897.92;-1.55189608326647;"1";0;1277.99479769389;1903.19961266247;0.227792250707613;4029.77604182513;1986.40531725209;1413.71173994877;1907.91224711688;0.0417233592195084;5075.40777977288;3428.80773234188;1345.85326882133;1905.55592988967;-1.53608627770492;-217.147107607816;-7.54021512705513;217.277981366273;0.186068891488104;763.971000000311;"1";0;0;0;0;0;0;[0.611026992161144, 0.627962259462433, 0.59708976635255, 0.620853555369716, 0.644353755738167, 0.610510218352186, 0.632932816196263, 0.591880047939031, 0.604127810621115];[28.8, 28.8, 28, 27.2, 28, 28, 28, 28, 28];[64, 65.6, 64, 64, 64, 65.6, 65.6, 60.8, 62.4];6.97349999973085;"1";0;0;0;0;0;0;0;0;0;5.12119999984861;"1";1;36025;36025;92224;92224;-5.03243302694254;5.6;2915.49384038862;-2248.3414517696;-288.337173126053;17.6128999992216;"FM";"1";0;0;0;0;0;135.656099999323;"FM";"1";0;0;0;0;0;0;0;31.4018000026408
